112,Julian Day,,Shot 1,,,,,,,,,,,,,,,,,,,,,,,,
1972,Year,,G1,G2,G3,,,,,,,,,,,,,,,,,,,,,,
2001,GMT hhmm,,,,,,,,,,,,,,,,,,,,order,shot-geophone,distance,time,,shot,time
,2480.938175,,6.80E-02,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2482.82482,,6.80E-02,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2484.711465,,6.80E-02,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2486.59811,,6.80E-02,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2488.484755,,6.80E-02,-2.40E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2490.3714,,6.80E-02,-7.40E-02,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2492.258045,,6.80E-02,-2.20E-03,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2494.14469,,1.20E-01,1.30E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2496.031335,,1.20E-01,2.20E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2497.91798,,1.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2499.804625,,1.20E-01,2.20E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2501.69127,,1.20E-01,4.00E-01,6.60E-03,,,,,,,,,,,,,,,,,,,,,,
,2503.577915,,1.20E-01,4.00E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2505.46456,,1.20E-01,4.00E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2507.351205,,1.20E-01,4.00E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2509.23785,,6.80E-02,4.00E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2511.124495,,1.20E-01,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2513.01114,,6.80E-02,1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2514.897785,,3.80E-02,7.00E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2516.78443,,1.20E-02,3.90E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2518.671075,,-2.10E-02,-7.20E-03,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2520.55772,,-3.80E-02,-2.30E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2522.444365,,-6.80E-02,-2.30E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2524.33101,,-1.20E-01,-2.30E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2526.217655,,-1.20E-01,-1.20E-03,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2528.1043,,-1.20E-01,2.20E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2529.990945,,-1.20E-01,7.00E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2531.87759,,-1.20E-01,7.00E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2533.764235,,-2.20E-01,7.00E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2535.65088,,-2.20E-01,3.90E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2537.537525,,-2.20E-01,-1.30E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2539.42417,,-2.20E-01,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2541.310815,,-2.20E-01,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2543.19746,,-2.20E-01,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2545.084105,,-2.20E-01,-2.40E-01,-2.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2546.97075,,-2.20E-01,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2548.857395,,-2.20E-01,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2550.74404,,-2.20E-01,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2552.630685,,-2.20E-01,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2554.51733,,-1.20E-01,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2556.403975,,-6.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2558.29062,,-2.10E-02,-7.40E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2560.177265,,2.00E-03,-4.10E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2562.06391,,2.10E-02,-1.30E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2563.950555,,3.80E-02,1.20E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2565.8372,,3.80E-02,2.20E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2567.723845,,6.80E-02,3.90E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2569.61049,,6.80E-02,3.90E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2571.497135,,3.80E-02,7.00E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2573.38378,,3.80E-02,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2575.270425,,3.80E-02,1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2577.15707,,3.80E-02,1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2579.043715,,6.80E-02,1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2580.93036,,6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2582.817005,,1.20E-01,7.00E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2584.70365,,1.20E-01,2.20E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2586.590295,,1.20E-01,-1.30E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2588.47694,,1.20E-01,-2.30E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2590.363585,,1.20E-01,-2.30E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2592.25023,,1.20E-01,-2.20E-03,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2594.136875,,6.80E-02,3.90E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2596.02352,,6.50E-03,1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2597.910165,,-3.80E-02,2.20E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2599.79681,,-6.80E-02,4.00E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2601.683455,,-6.80E-02,4.00E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2603.5701,,-6.80E-02,4.00E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2605.456745,,-3.80E-02,4.00E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2607.34339,,-2.00E-03,4.00E-01,3.80E-06,,,,,,,,,,,,,,,,,,,,,,
,2609.230035,,3.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2611.11668,,6.80E-02,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2613.003325,,1.20E-01,7.00E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2614.88997,,1.20E-01,1.20E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2616.776615,,6.80E-02,-4.10E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2618.66326,,6.80E-02,-7.40E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2620.549905,,6.80E-02,-1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2622.43655,,3.80E-02,-1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2624.323195,,2.10E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2626.20984,,1.20E-02,-2.40E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2628.096485,,6.50E-03,-2.40E-01,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2629.98313,,6.50E-03,-2.40E-01,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2631.869775,,6.50E-03,-2.40E-01,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2633.75642,,6.50E-03,-2.40E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2635.643065,,3.60E-03,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2637.52971,,6.50E-03,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2639.416355,,1.20E-02,-2.40E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2641.303,,2.10E-02,-2.40E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2643.189645,,3.80E-02,-2.40E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2645.07629,,6.80E-02,-2.40E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2646.962935,,6.80E-02,-1.30E-01,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2648.84958,,6.80E-02,-1.30E-01,4.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2650.736225,,6.80E-02,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2652.62287,,6.80E-02,-1.30E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2654.509515,,6.80E-02,7.00E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2656.39616,,6.80E-02,1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2658.282805,,3.80E-02,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2660.16945,,1.20E-02,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2662.056095,,-1.20E-02,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2663.94274,,-3.80E-02,2.20E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2665.829385,,-6.80E-02,2.20E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2667.71603,,-6.80E-02,1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2669.602675,,-6.80E-02,1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2671.48932,,-6.80E-02,7.00E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2673.375965,,-3.80E-02,2.20E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2675.26261,,-2.10E-02,-4.00E-03,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2677.149255,,-1.20E-02,-2.30E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2679.0359,,-2.00E-03,-4.10E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2680.922545,,6.50E-03,-7.40E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2682.80919,,1.20E-02,-7.40E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2684.695835,,2.10E-02,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2686.58248,,3.80E-02,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2688.469125,,6.80E-02,-1.30E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2690.35577,,6.80E-02,-1.30E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2692.242415,,1.20E-01,-7.40E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2694.12906,,1.20E-01,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2696.015705,,1.20E-01,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2697.90235,,6.80E-02,-7.40E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2699.788995,,6.80E-02,-4.10E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2701.67564,,3.80E-02,-1.30E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2703.562285,,6.50E-03,2.20E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2705.44893,,-1.20E-02,3.90E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2707.335575,,-3.80E-02,3.90E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2709.22222,,-3.80E-02,2.20E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2711.108865,,-3.80E-02,6.80E-03,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2712.99551,,-3.80E-02,-1.20E-03,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2714.882155,,-3.80E-02,3.80E-03,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2716.7688,,-2.10E-02,3.90E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2718.655445,,-2.10E-02,1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2720.54209,,-2.10E-02,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2722.428735,,-2.10E-02,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2724.31538,,-3.80E-02,4.00E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2726.202025,,-3.80E-02,4.00E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2728.08867,,-6.80E-02,4.00E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2729.975315,,-6.80E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2731.86196,,-1.20E-01,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2733.748605,,-1.20E-01,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2735.63525,,-1.20E-01,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2737.521895,,-1.20E-01,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2739.40854,,-6.80E-02,3.90E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2741.295185,,-3.80E-02,1.20E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2743.18183,,-1.10E-03,-2.30E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2745.068475,,3.80E-02,-7.40E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2746.95512,,6.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2748.841765,,6.80E-02,-2.40E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2750.72841,,6.80E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2752.615055,,1.20E-01,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2754.5017,,1.20E-01,-4.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2756.388345,,1.20E-01,-4.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2758.27499,,1.20E-01,-4.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2760.161635,,1.20E-01,-4.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2762.04828,,6.80E-02,-4.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2763.934925,,2.10E-02,-4.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2765.82157,,-2.10E-02,-4.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2767.708215,,-6.80E-02,-2.40E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2769.59486,,-1.20E-01,-2.40E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2771.481505,,-1.20E-01,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2773.36815,,-1.20E-01,2.20E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2775.254795,,-2.20E-01,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2777.14144,,-2.20E-01,2.20E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2779.028085,,-1.20E-01,4.00E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,2780.91473,,-1.20E-01,4.00E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2782.801375,,-1.20E-01,4.00E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2784.68802,,-6.80E-02,4.00E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2786.574665,,-3.80E-02,4.00E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2788.46131,,-3.80E-02,4.00E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2790.347955,,-2.10E-02,4.00E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2792.2346,,-1.20E-02,4.00E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2794.121245,,-3.60E-03,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2796.00789,,1.20E-02,2.20E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2797.894535,,2.10E-02,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2799.78118,,2.10E-02,2.20E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2801.667825,,2.10E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2803.55447,,3.60E-03,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2805.441115,,-1.20E-02,-1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2807.32776,,-2.10E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2809.214405,,-2.10E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2811.10105,,-6.50E-03,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2812.987695,,2.10E-02,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2814.87434,,6.80E-02,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2816.760985,,1.20E-01,-2.40E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2818.64763,,2.20E-01,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2820.534275,,2.20E-01,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2822.42092,,2.20E-01,-1.30E-01,-2.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2824.307565,,2.20E-01,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2826.19421,,2.20E-01,-4.10E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2828.080855,,1.20E-01,-2.20E-03,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2829.9675,,6.80E-02,7.00E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2831.854145,,-2.10E-02,1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2833.74079,,-1.20E-01,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2835.627435,,-2.20E-01,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2837.51408,,-2.20E-01,7.00E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2839.400725,,-2.20E-01,3.90E-02,1.10E-03,,,,,,,,,,,,,,,,,,,,,,
,2841.28737,,-2.20E-01,6.80E-03,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2843.174015,,-1.20E-01,-2.30E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2845.06066,,-6.80E-02,-4.10E-02,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,2846.947305,,3.80E-02,-4.10E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2848.83395,,1.20E-01,-2.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2850.720595,,2.20E-01,2.20E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2852.60724,,2.20E-01,7.00E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2854.493885,,2.20E-01,1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2856.38053,,2.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2858.267175,,1.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2860.15382,,3.80E-02,2.20E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2862.040465,,-3.80E-02,2.20E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2863.92711,,-1.20E-01,1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2865.813755,,-2.20E-01,7.00E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2867.7004,,-2.20E-01,6.80E-03,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2869.587045,,-2.20E-01,-4.10E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2871.47369,,-2.20E-01,-7.40E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2873.360335,,-1.20E-01,-7.40E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2875.24698,,-1.20E-01,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2877.133625,,-3.80E-02,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2879.02027,,1.20E-02,-1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2880.906915,,6.80E-02,-1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2882.79356,,1.20E-01,-1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2884.680205,,1.20E-01,-1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2886.56685,,1.20E-01,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2888.453495,,1.20E-01,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2890.34014,,6.80E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2892.226785,,3.80E-02,-4.10E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2894.11343,,1.20E-02,-2.30E-02,-1.10E-02,,,,,,,,,,,,,,,,,,,,,,
,2896.000075,,-2.10E-02,-1.30E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2897.88672,,-3.80E-02,-1.30E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2899.773365,,-6.80E-02,-2.30E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2901.66001,,-6.80E-02,-4.10E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,2903.546655,,-6.80E-02,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2905.4333,,-3.80E-02,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2907.319945,,-3.80E-02,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2909.20659,,-3.60E-03,-4.10E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2911.093235,,2.10E-02,-1.30E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2912.97988,,3.80E-02,3.90E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2914.866525,,3.80E-02,7.00E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2916.75317,,3.80E-02,1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2918.639815,,2.10E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2920.52646,,2.10E-02,1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2922.413105,,2.10E-02,1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2924.29975,,2.10E-02,1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2926.186395,,3.80E-02,1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2928.07304,,6.80E-02,1.30E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2929.959685,,6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2931.84633,,6.80E-02,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2933.732975,,3.80E-02,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,2935.61962,,3.80E-02,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2937.506265,,2.10E-02,2.20E-02,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2939.39291,,2.10E-02,-2.30E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2941.279555,,2.10E-02,-7.40E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2943.1662,,3.80E-02,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2945.052845,,6.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2946.93949,,6.80E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2948.826135,,1.20E-01,-2.40E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2950.71278,,1.20E-01,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2952.599425,,1.20E-01,-1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2954.48607,,6.80E-02,-7.40E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2956.372715,,3.80E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2958.25936,,4.80E-04,-4.70E-04,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2960.146005,,-3.80E-02,3.90E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2962.03265,,-6.80E-02,7.00E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2963.919295,,-1.20E-01,7.00E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2965.80594,,-1.20E-01,7.00E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2967.692585,,-6.80E-02,7.00E-02,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2969.57923,,-3.80E-02,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,2971.465875,,-3.60E-03,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2973.35252,,3.80E-02,3.90E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,2975.239165,,6.80E-02,1.20E-02,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2977.12581,,6.80E-02,-1.30E-02,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
